20260402 100100;1.153110;1.153240;1.152910;1.152970;0
20260402 100200;1.152970;1.153050;1.152840;1.152960;0
20260402 100300;1.152950;1.153080;1.152720;1.153030;0
20260402 100400;1.153030;1.153150;1.152980;1.153090;0
20260402 100500;1.153080;1.153140;1.152940;1.153100;0
20260402 100600;1.153080;1.153400;1.153030;1.153400;0
20260402 100700;1.153390;1.153460;1.153270;1.153340;0
20260402 100800;1.153330;1.153380;1.153180;1.153330;0
20260402 100900;1.153330;1.153430;1.153220;1.153230;0
20260402 101000;1.153200;1.153220;1.152850;1.153040;0
20260402 101100;1.153040;1.153270;1.153010;1.153050;0
20260402 101200;1.153040;1.153060;1.152910;1.152920;0
20260402 101300;1.152920;1.153080;1.152860;1.153020;0
20260402 101400;1.153020;1.153120;1.152990;1.153050;0
20260402 101500;1.153070;1.153230;1.153060;1.153230;0
20260402 101600;1.153210;1.153460;1.153140;1.153220;0
20260402 101700;1.153230;1.153430;1.153200;1.153410;0
20260402 101800;1.153410;1.153630;1.153360;1.153540;0
20260402 101900;1.153510;1.153640;1.153410;1.153410;0
20260402 102000;1.153410;1.153540;1.153300;1.153380;0
20260402 102100;1.153390;1.153450;1.153250;1.153270;0
20260402 102200;1.153260;1.153260;1.153010;1.153220;0
20260402 102300;1.153210;1.153310;1.153060;1.153220;0
20260402 102400;1.153220;1.153330;1.153160;1.153280;0
20260402 102500;1.153270;1.153320;1.152990;1.153080;0
20260402 102600;1.153060;1.153230;1.153030;1.153080;0
20260402 102700;1.153090;1.153090;1.152860;1.152970;0
20260402 102800;1.152970;1.153230;1.152960;1.153170;0
20260402 102900;1.153170;1.153200;1.152940;1.152990;0
20260402 103000;1.152970;1.153040;1.152780;1.152810;0
20260402 103100;1.152810;1.152980;1.152790;1.152810;0
20260402 103200;1.152800;1.152960;1.152660;1.152860;0
20260402 103300;1.152880;1.153210;1.152880;1.153120;0
20260402 103400;1.153120;1.153120;1.152900;1.152980;0
20260402 103500;1.152980;1.154180;1.152940;1.154090;0
20260402 103600;1.154060;1.156380;1.153850;1.155600;0
20260402 103700;1.155590;1.155590;1.154520;1.154540;0
20260402 103800;1.154590;1.154620;1.154140;1.154380;0
20260402 103900;1.154380;1.155580;1.154150;1.155500;0
20260402 104000;1.155490;1.155550;1.154700;1.154860;0
20260402 104100;1.154870;1.155000;1.154250;1.154330;0
20260402 104200;1.154330;1.154730;1.154310;1.154710;0
20260402 104300;1.154700;1.155010;1.154560;1.154810;0
20260402 104400;1.154810;1.155400;1.154810;1.155200;0
20260402 104500;1.155190;1.155310;1.154800;1.154820;0
20260402 104600;1.154810;1.154870;1.154460;1.154480;0
20260402 104700;1.154470;1.155000;1.154420;1.154960;0
20260402 104800;1.154950;1.155120;1.154800;1.154930;0
20260402 104900;1.154920;1.154960;1.154540;1.154600;0
20260402 105000;1.154600;1.154890;1.154510;1.154650;0
20260402 105100;1.154640;1.154650;1.154280;1.154320;0
20260402 105200;1.154320;1.154590;1.154230;1.154560;0
20260402 105300;1.154570;1.154610;1.154280;1.154410;0
20260402 105400;1.154410;1.154780;1.154370;1.154560;0
20260402 105500;1.154560;1.155200;1.154510;1.155110;0
20260402 105600;1.155110;1.155260;1.154950;1.155050;0
20260402 105700;1.155050;1.155170;1.154860;1.154870;0
20260402 105800;1.154850;1.155260;1.154850;1.155240;0
20260402 105900;1.155220;1.155260;1.155100;1.155110;0
20260402 110000;1.155120;1.155310;1.154840;1.154850;0
20260402 110100;1.154850;1.155230;1.154820;1.155190;0
20260402 110200;1.155200;1.155450;1.154870;1.154890;0
20260402 110300;1.154900;1.155580;1.154900;1.155500;0
20260402 110400;1.155480;1.155790;1.155330;1.155790;0
20260402 110500;1.155810;1.155850;1.155560;1.155630;0
20260402 110600;1.155610;1.155760;1.155500;1.155500;0
20260402 110700;1.155490;1.155520;1.155120;1.155120;0
20260402 110800;1.155130;1.155550;1.155130;1.155230;0
20260402 110900;1.155240;1.155270;1.155060;1.155220;0
20260402 111000;1.155240;1.155370;1.154990;1.155330;0
20260402 111100;1.155330;1.155370;1.155120;1.155260;0
20260402 111200;1.155260;1.155470;1.155170;1.155310;0
20260402 111300;1.155310;1.155460;1.155310;1.155440;0
20260402 111400;1.155450;1.155560;1.155280;1.155560;0
20260402 111500;1.155550;1.155640;1.155390;1.155530;0
20260402 111600;1.155550;1.155780;1.155500;1.155720;0
20260402 111700;1.155720;1.155850;1.155530;1.155550;0
20260402 111800;1.155520;1.155520;1.155240;1.155320;0
20260402 111900;1.155300;1.155340;1.155090;1.155090;0
20260402 112000;1.155090;1.155090;1.154450;1.154470;0
20260402 112100;1.154490;1.154710;1.154400;1.154570;0
20260402 112200;1.154560;1.154650;1.154410;1.154520;0
20260402 112300;1.154520;1.154520;1.154320;1.154400;0
20260402 112400;1.154410;1.154500;1.154340;1.154430;0
20260402 112500;1.154410;1.154470;1.154150;1.154440;0
20260402 112600;1.154450;1.154810;1.154440;1.154790;0
20260402 112700;1.154800;1.155120;1.154770;1.155040;0
20260402 112800;1.155050;1.155260;1.155050;1.155180;0
20260402 112900;1.155190;1.155200;1.155010;1.155020;0
20260402 113000;1.155040;1.155160;1.154800;1.154950;0
20260402 113100;1.154970;1.155040;1.154830;1.155010;0
20260402 113200;1.155020;1.155100;1.154950;1.155080;0
20260402 113300;1.155080;1.155100;1.154850;1.154990;0
20260402 113400;1.154990;1.155100;1.154790;1.155100;0
20260402 113500;1.155090;1.155170;1.154920;1.155110;0
20260402 113600;1.155110;1.155130;1.154910;1.155090;0
20260402 113700;1.155090;1.155270;1.155090;1.155220;0
20260402 113800;1.155250;1.155250;1.155040;1.155070;0
20260402 113900;1.155070;1.155080;1.154870;1.154980;0
20260402 114000;1.154970;1.154980;1.154870;1.154930;0
20260402 114100;1.154910;1.154940;1.154640;1.154770;0
20260402 114200;1.154800;1.154910;1.154680;1.154850;0
20260402 114300;1.154880;1.154950;1.154750;1.154760;0
20260402 114400;1.154760;1.155050;1.154740;1.154930;0
20260402 114500;1.154940;1.154940;1.154710;1.154750;0
20260402 114600;1.154760;1.154820;1.154610;1.154710;0
20260402 114700;1.154690;1.154690;1.154550;1.154640;0
20260402 114800;1.154640;1.154650;1.154360;1.154480;0
20260402 114900;1.154470;1.154530;1.154350;1.154410;0
20260402 115000;1.154410;1.154440;1.154300;1.154370;0
20260402 115100;1.154370;1.154440;1.154260;1.154330;0
20260402 115200;1.154350;1.154460;1.154270;1.154460;0
20260402 115300;1.154440;1.154520;1.154420;1.154440;0
20260402 115400;1.154460;1.154550;1.154380;1.154450;0
20260402 115500;1.154440;1.154500;1.154350;1.154500;0
20260402 115600;1.154520;1.154570;1.154440;1.154450;0
20260402 115700;1.154450;1.154540;1.154350;1.154510;0
20260402 115800;1.154490;1.154510;1.154360;1.154390;0
20260402 115900;1.154390;1.154550;1.154390;1.154500;0
20260402 120000;1.154500;1.154720;1.154400;1.154410;0
20260402 120100;1.154440;1.154760;1.154440;1.154700;0
20260402 120200;1.154700;1.154710;1.154520;1.154590;0
20260402 120300;1.154600;1.154610;1.154460;1.154600;0
20260402 120400;1.154590;1.154600;1.154400;1.154450;0
20260402 120500;1.154460;1.154700;1.154460;1.154540;0
20260402 120600;1.154550;1.154600;1.154450;1.154470;0
20260402 120700;1.154460;1.154460;1.154270;1.154270;0
20260402 120800;1.154270;1.154310;1.153990;1.154010;0
20260402 120900;1.154010;1.154310;1.154010;1.154260;0
20260402 121000;1.154280;1.154310;1.154100;1.154150;0
20260402 121100;1.154130;1.154240;1.154040;1.154210;0
20260402 121200;1.154210;1.154270;1.154150;1.154180;0
20260402 121300;1.154150;1.154350;1.153950;1.154310;0
20260402 121400;1.154300;1.154320;1.154170;1.154200;0
20260402 121500;1.154210;1.154410;1.154210;1.154400;0
20260402 121600;1.154420;1.154670;1.154420;1.154510;0
20260402 121700;1.154520;1.154520;1.154270;1.154350;0
20260402 121800;1.154360;1.154430;1.154320;1.154360;0
20260402 121900;1.154400;1.154430;1.154000;1.154090;0
20260402 122000;1.154090;1.154140;1.153900;1.154130;0
20260402 122100;1.154160;1.154220;1.154070;1.154130;0
20260402 122200;1.154130;1.154210;1.154090;1.154090;0
20260402 122300;1.154110;1.154170;1.154060;1.154140;0
20260402 122400;1.154170;1.154190;1.154070;1.154070;0
20260402 122500;1.154070;1.154140;1.154030;1.154060;0
20260402 122600;1.154050;1.154150;1.154040;1.154050;0
20260402 122700;1.154080;1.154240;1.154070;1.154220;0
20260402 122800;1.154250;1.154260;1.154090;1.154120;0
20260402 122900;1.154110;1.154150;1.154060;1.154100;0
20260402 123000;1.154090;1.154180;1.154000;1.154060;0
20260402 123100;1.154050;1.154220;1.154050;1.154210;0
20260402 123200;1.154240;1.154560;1.154220;1.154530;0
20260402 123300;1.154520;1.154680;1.154370;1.154470;0
20260402 123400;1.154470;1.154480;1.154190;1.154210;0
20260402 123500;1.154230;1.154380;1.154220;1.154260;0
20260402 123600;1.154260;1.154320;1.154140;1.154320;0
20260402 123700;1.154340;1.154460;1.154280;1.154440;0
20260402 123800;1.154420;1.154460;1.154050;1.154370;0
20260402 123900;1.154360;1.154470;1.154310;1.154400;0
20260402 124000;1.154390;1.154740;1.154300;1.154330;0
20260402 124100;1.154350;1.154360;1.154150;1.154210;0
20260402 124200;1.154220;1.154530;1.154190;1.154480;0
20260402 124300;1.154470;1.154510;1.154320;1.154460;0
20260402 124400;1.154470;1.154670;1.154460;1.154610;0
20260402 124500;1.154600;1.154650;1.154500;1.154590;0
20260402 124600;1.154610;1.154780;1.154530;1.154720;0
20260402 124700;1.154700;1.154740;1.154570;1.154730;0
20260402 124800;1.154710;1.154710;1.154390;1.154400;0
20260402 124900;1.154390;1.154460;1.154220;1.154390;0
20260402 125000;1.154400;1.154640;1.154390;1.154440;0
20260402 125100;1.154450;1.154500;1.154170;1.154480;0
20260402 125200;1.154500;1.154500;1.154420;1.154420;0
20260402 125300;1.154430;1.154500;1.154410;1.154430;0
20260402 125400;1.154470;1.154570;1.154410;1.154420;0
20260402 125500;1.154420;1.154470;1.154390;1.154440;0
20260402 125600;1.154440;1.154460;1.154290;1.154330;0
20260402 125700;1.154320;1.154390;1.154170;1.154190;0
20260402 125800;1.154200;1.154230;1.154130;1.154160;0
20260402 125900;1.154190;1.154290;1.153910;1.153910;0
20260402 130000;1.153910;1.154020;1.153760;1.153770;0
20260402 130100;1.153760;1.153850;1.153710;1.153770;0
20260402 130200;1.153780;1.153890;1.153780;1.153890;0
20260402 130300;1.153900;1.154160;1.153870;1.154090;0
20260402 130400;1.154080;1.154240;1.154040;1.154210;0
20260402 130500;1.154190;1.154210;1.154120;1.154160;0
20260402 130600;1.154200;1.154270;1.154090;1.154240;0
20260402 130700;1.154250;1.154380;1.154220;1.154360;0
20260402 130800;1.154360;1.154370;1.154210;1.154220;0
20260402 130900;1.154200;1.154270;1.154140;1.154230;0
20260402 131000;1.154220;1.154240;1.154120;1.154130;0
20260402 131100;1.154130;1.154250;1.154100;1.154140;0
20260402 131200;1.154140;1.154320;1.154080;1.154320;0
20260402 131300;1.154310;1.154380;1.154200;1.154340;0
20260402 131400;1.154360;1.154620;1.154360;1.154560;0
20260402 131500;1.154580;1.154690;1.154570;1.154680;0
20260402 131600;1.154660;1.154900;1.154660;1.154770;0
20260402 131700;1.154780;1.154780;1.154700;1.154740;0
20260402 131800;1.154720;1.154750;1.154510;1.154550;0
20260402 131900;1.154570;1.154600;1.154490;1.154550;0
20260402 132000;1.154540;1.154690;1.154510;1.154670;0
20260402 132100;1.154670;1.154690;1.154600;1.154660;0
20260402 132200;1.154690;1.154710;1.154600;1.154710;0
20260402 132300;1.154710;1.154910;1.154710;1.154810;0
20260402 132400;1.154820;1.154920;1.154800;1.154820;0
20260402 132500;1.154800;1.154810;1.154680;1.154710;0
20260402 132600;1.154710;1.154740;1.154600;1.154610;0
20260402 132700;1.154610;1.154610;1.154570;1.154600;0
20260402 132800;1.154610;1.154610;1.154410;1.154530;0
20260402 132900;1.154530;1.154550;1.154450;1.154480;0
20260402 133000;1.154500;1.154510;1.154330;1.154370;0
20260402 133100;1.154350;1.154400;1.154310;1.154370;0
20260402 133200;1.154390;1.154470;1.154360;1.154430;0
20260402 133300;1.154420;1.154460;1.154340;1.154380;0
20260402 133400;1.154380;1.154420;1.154320;1.154320;0
20260402 133500;1.154320;1.154320;1.154180;1.154240;0
20260402 133600;1.154240;1.154270;1.154200;1.154200;0
20260402 133700;1.154220;1.154250;1.154140;1.154180;0
20260402 133800;1.154200;1.154240;1.154140;1.154160;0
20260402 133900;1.154160;1.154330;1.154160;1.154290;0
20260402 134000;1.154300;1.154370;1.154170;1.154340;0
20260402 134100;1.154330;1.154350;1.154240;1.154240;0
20260402 134200;1.154250;1.154350;1.154150;1.154340;0
20260402 134300;1.154330;1.154370;1.154260;1.154310;0
20260402 134400;1.154320;1.154370;1.154290;1.154360;0
20260402 134500;1.154360;1.154370;1.154260;1.154260;0
20260402 134600;1.154240;1.154300;1.154190;1.154270;0
20260402 134700;1.154270;1.154270;1.154200;1.154220;0
20260402 134800;1.154190;1.154190;1.154050;1.154070;0
20260402 134900;1.154060;1.154060;1.153920;1.153990;0
20260402 135000;1.153980;1.154060;1.153970;1.154040;0
20260402 135100;1.154050;1.154100;1.154010;1.154080;0
20260402 135200;1.154050;1.154070;1.153880;1.153960;0
20260402 135300;1.153960;1.154070;1.153950;1.153970;0
20260402 135400;1.153970;1.154050;1.153960;1.154020;0
20260402 135500;1.154030;1.154090;1.153740;1.153740;0
20260402 135600;1.153720;1.153810;1.153690;1.153740;0
20260402 135700;1.153750;1.153760;1.153660;1.153720;0
20260402 135800;1.153720;1.153750;1.153620;1.153730;0
20260402 135900;1.153720;1.153790;1.153710;1.153740;0
20260402 140000;1.153760;1.153960;1.153750;1.153850;0
20260402 140100;1.153860;1.154000;1.153850;1.153910;0
20260402 140200;1.153920;1.153930;1.153680;1.153710;0
20260402 140300;1.153730;1.153850;1.153650;1.153710;0
20260402 140400;1.153700;1.153750;1.153660;1.153750;0
20260402 140500;1.153760;1.153960;1.153740;1.153820;0
20260402 140600;1.153810;1.153830;1.153690;1.153770;0
20260402 140700;1.153750;1.153760;1.153710;1.153710;0
20260402 140800;1.153760;1.153800;1.153660;1.153710;0
20260402 140900;1.153710;1.153750;1.153670;1.153680;0
20260402 141000;1.153680;1.153790;1.153680;1.153770;0
20260402 141100;1.153780;1.153790;1.153750;1.153760;0
20260402 141200;1.153720;1.153720;1.153500;1.153670;0
20260402 141300;1.153640;1.153730;1.153620;1.153720;0
20260402 141400;1.153730;1.153760;1.153700;1.153720;0
20260402 141500;1.153750;1.153750;1.153640;1.153690;0
20260402 141600;1.153700;1.153770;1.153620;1.153760;0
20260402 141700;1.153750;1.153800;1.153680;1.153790;0
20260402 141800;1.153800;1.153800;1.153750;1.153760;0
20260402 141900;1.153760;1.153790;1.153730;1.153760;0
20260402 142000;1.153760;1.153790;1.153670;1.153680;0
20260402 142100;1.153690;1.153740;1.153620;1.153620;0
20260402 142200;1.153620;1.153620;1.153560;1.153600;0
20260402 142300;1.153580;1.153600;1.153490;1.153500;0
20260402 142400;1.153520;1.153580;1.153400;1.153400;0
20260402 142500;1.153410;1.153450;1.153300;1.153430;0
20260402 142600;1.153440;1.153520;1.153440;1.153480;0
20260402 142700;1.153490;1.153500;1.153360;1.153430;0
20260402 142800;1.153420;1.153600;1.153400;1.153440;0
20260402 142900;1.153440;1.153450;1.153300;1.153360;0
20260402 143000;1.153370;1.153410;1.153300;1.153360;0
20260402 143100;1.153370;1.153390;1.153330;1.153380;0
20260402 143200;1.153370;1.153430;1.153320;1.153410;0
20260402 143300;1.153400;1.153440;1.153400;1.153400;0
20260402 143400;1.153400;1.153450;1.153400;1.153420;0
20260402 143500;1.153420;1.153500;1.153400;1.153430;0
20260402 143600;1.153410;1.153470;1.153380;1.153470;0
20260402 143700;1.153460;1.153540;1.153420;1.153530;0
20260402 143800;1.153530;1.153530;1.153450;1.153460;0
20260402 143900;1.153450;1.153460;1.153320;1.153390;0
20260402 144000;1.153390;1.153660;1.153370;1.153660;0
20260402 144100;1.153660;1.153750;1.153620;1.153710;0
20260402 144200;1.153710;1.153800;1.153700;1.153800;0
20260402 144300;1.153800;1.153800;1.153600;1.153650;0
20260402 144400;1.153640;1.153730;1.153630;1.153710;0
20260402 144500;1.153700;1.153760;1.153670;1.153730;0
20260402 144600;1.153750;1.153980;1.153750;1.153930;0
20260402 144700;1.153940;1.153960;1.153850;1.153860;0
20260402 144800;1.153820;1.153880;1.153770;1.153800;0
20260402 144900;1.153790;1.153800;1.153780;1.153780;0
20260402 145000;1.153790;1.153970;1.153720;1.153850;0
20260402 145100;1.153850;1.153870;1.153670;1.153710;0
20260402 145200;1.153720;1.153850;1.153710;1.153850;0
20260402 145300;1.153850;1.153920;1.153800;1.153920;0
20260402 145400;1.153920;1.153960;1.153840;1.153870;0
20260402 145500;1.153900;1.153910;1.153800;1.153820;0
20260402 145600;1.153810;1.153930;1.153810;1.153910;0
20260402 145700;1.153910;1.153920;1.153800;1.153830;0
20260402 145800;1.153840;1.153840;1.153770;1.153770;0
20260402 145900;1.153800;1.153800;1.153600;1.153600;0
20260402 150000;1.153630;1.153900;1.153630;1.153790;0
20260402 150100;1.153760;1.153930;1.153750;1.153900;0
20260402 150200;1.153880;1.153960;1.153840;1.153850;0
20260402 150300;1.153830;1.153850;1.153780;1.153800;0
20260402 150400;1.153790;1.153790;1.153680;1.153700;0
20260402 150500;1.153710;1.153970;1.153700;1.153950;0
20260402 150600;1.153940;1.153940;1.153830;1.153850;0
20260402 150700;1.153830;1.153870;1.153800;1.153860;0
20260402 150800;1.153850;1.153900;1.153780;1.153850;0
20260402 150900;1.153860;1.153880;1.153790;1.153840;0
20260402 151000;1.153860;1.153900;1.153850;1.153860;0
20260402 151100;1.153870;1.153970;1.153870;1.153880;0
20260402 151200;1.153870;1.153870;1.153800;1.153800;0
20260402 151300;1.153800;1.153800;1.153690;1.153790;0
20260402 151400;1.153790;1.153790;1.153700;1.153710;0
20260402 151500;1.153730;1.153740;1.153560;1.153570;0
20260402 151600;1.153550;1.153680;1.153520;1.153680;0
20260402 151700;1.153660;1.153680;1.153640;1.153650;0
20260402 151800;1.153640;1.153660;1.153620;1.153640;0
20260402 151900;1.153660;1.153760;1.153660;1.153750;0
20260402 152000;1.153740;1.153760;1.153700;1.153740;0
20260402 152100;1.153750;1.153800;1.153750;1.153780;0
20260402 152200;1.153790;1.153830;1.153710;1.153830;0
20260402 152300;1.153850;1.154370;1.153800;1.154270;0
20260402 152400;1.154270;1.154270;1.153990;1.154010;0
20260402 152500;1.154000;1.154090;1.154000;1.154040;0
20260402 152600;1.154020;1.154040;1.153940;1.153980;0
20260402 152700;1.153980;1.154000;1.153860;1.153890;0
20260402 152800;1.153880;1.153910;1.153840;1.153860;0
20260402 152900;1.153880;1.153960;1.153870;1.153930;0
20260402 153000;1.153940;1.154050;1.153900;1.154010;0
20260402 153100;1.154020;1.154050;1.153920;1.154020;0
20260402 153200;1.154020;1.154040;1.153960;1.154000;0
20260402 153300;1.153980;1.153990;1.153830;1.153830;0
20260402 153400;1.153850;1.153900;1.153810;1.153890;0
20260402 153500;1.153870;1.154000;1.153850;1.153970;0
20260402 153600;1.153950;1.154020;1.153940;1.153950;0
20260402 153700;1.153960;1.153970;1.153860;1.153860;0
20260402 153800;1.153850;1.153870;1.153790;1.153800;0
20260402 153900;1.153800;1.153910;1.153800;1.153900;0
20260402 154000;1.153900;1.153990;1.153870;1.153950;0
20260402 154100;1.153940;1.153940;1.153890;1.153910;0
20260402 154200;1.153890;1.153900;1.153820;1.153830;0
20260402 154300;1.153820;1.153860;1.153810;1.153840;0
20260402 154400;1.153820;1.153830;1.153690;1.153730;0
20260402 154500;1.153730;1.153760;1.153650;1.153700;0
20260402 154600;1.153700;1.153790;1.153700;1.153780;0
20260402 154700;1.153780;1.153790;1.153660;1.153710;0
20260402 154800;1.153720;1.153730;1.153660;1.153710;0
20260402 154900;1.153690;1.153700;1.153620;1.153630;0
20260402 155000;1.153650;1.153740;1.153650;1.153680;0
20260402 155100;1.153660;1.153740;1.153650;1.153710;0
20260402 155200;1.153720;1.153730;1.153680;1.153700;0
20260402 155300;1.153690;1.153760;1.153690;1.153710;0
20260402 155400;1.153690;1.153710;1.153630;1.153680;0
20260402 155500;1.153690;1.153830;1.153610;1.153610;0
20260402 155600;1.153590;1.153640;1.153490;1.153640;0
20260402 155700;1.153640;1.153650;1.153520;1.153540;0
20260402 155800;1.153540;1.153580;1.153410;1.153430;0
20260402 155900;1.153440;1.153470;1.153330;1.153440;0
20260402 160000;1.153450;1.153480;1.153210;1.153260;0
20260402 160100;1.153250;1.153410;1.153250;1.153360;0
20260402 160200;1.153350;1.153490;1.153280;1.153450;0
20260402 160300;1.153450;1.153480;1.153450;1.153460;0
20260402 160400;1.153480;1.153480;1.153390;1.153410;0
20260402 160500;1.153420;1.153510;1.153420;1.153440;0
20260402 160600;1.153430;1.153450;1.153430;1.153450;0
20260402 160700;1.153440;1.153480;1.153440;1.153470;0
20260402 160800;1.153450;1.153460;1.153440;1.153460;0
20260402 160900;1.153440;1.153460;1.153440;1.153450;0
20260402 161000;1.153450;1.153580;1.153450;1.153580;0
20260402 161100;1.153580;1.153610;1.153560;1.153580;0
20260402 161200;1.153590;1.153620;1.153590;1.153620;0
20260402 161300;1.153600;1.153650;1.153600;1.153640;0
20260402 161400;1.153650;1.153730;1.153630;1.153710;0
20260402 161500;1.153720;1.153730;1.153690;1.153710;0
20260402 161600;1.153700;1.153710;1.153660;1.153680;0
20260402 161700;1.153700;1.153770;1.153700;1.153700;0
20260402 161800;1.153710;1.153810;1.153710;1.153800;0
20260402 161900;1.153820;1.153820;1.153760;1.153770;0
20260402 162000;1.153800;1.153810;1.153760;1.153760;0
20260402 162100;1.153760;1.153790;1.153760;1.153770;0
20260402 162200;1.153770;1.153780;1.153750;1.153760;0
20260402 162300;1.153770;1.153780;1.153760;1.153770;0
20260402 162400;1.153790;1.153800;1.153760;1.153780;0
20260402 162500;1.153780;1.153780;1.153730;1.153750;0
20260402 162600;1.153750;1.153750;1.153700;1.153700;0
20260402 162700;1.153720;1.153760;1.153720;1.153760;0
20260402 162800;1.153750;1.153750;1.153740;1.153740;0
20260402 162900;1.153740;1.153790;1.153740;1.153790;0
20260402 163000;1.153770;1.153810;1.153760;1.153760;0
20260402 163100;1.153750;1.153750;1.153660;1.153730;0
20260402 163200;1.153730;1.153760;1.153730;1.153760;0
20260402 163300;1.153740;1.153760;1.153710;1.153710;0
20260402 163400;1.153700;1.153750;1.153700;1.153740;0
20260402 163500;1.153760;1.153820;1.153760;1.153800;0
20260402 163600;1.153810;1.153810;1.153770;1.153780;0
20260402 163700;1.153790;1.153790;1.153790;1.153790;0
20260402 163800;1.153770;1.153770;1.153740;1.153750;0
20260402 163900;1.153750;1.153760;1.153730;1.153730;0
20260402 164000;1.153720;1.153730;1.153640;1.153640;0
20260402 164100;1.153650;1.153650;1.153650;1.153650;0
20260402 164200;1.153650;1.153660;1.153650;1.153660;0
20260402 164300;1.153670;1.153680;1.153670;1.153680;0
20260402 164400;1.153700;1.153700;1.153690;1.153690;0
20260402 164500;1.153680;1.153710;1.153670;1.153690;0
20260402 164600;1.153700;1.153720;1.153680;1.153710;0
20260402 164700;1.153720;1.153800;1.153720;1.153780;0
20260402 164800;1.153780;1.153800;1.153780;1.153790;0
20260402 164900;1.153790;1.153870;1.153780;1.153860;0
20260402 165000;1.153840;1.153890;1.153820;1.153870;0
20260402 165100;1.153850;1.153860;1.153840;1.153860;0
20260402 165200;1.153850;1.153860;1.153820;1.153860;0
20260402 165300;1.153840;1.153900;1.153840;1.153850;0
20260402 165400;1.153870;1.153900;1.153870;1.153900;0
20260402 165500;1.153880;1.153930;1.153880;1.153910;0
20260402 165600;1.153900;1.153940;1.153880;1.153880;0
20260402 165700;1.153910;1.153930;1.153840;1.153840;0
20260402 165800;1.153860;1.153870;1.153810;1.153850;0
20260402 165900;1.153850;1.153930;1.153800;1.153820;0
20260402 170000;1.153810;1.153810;1.153640;1.153670;0
20260402 170100;1.153510;1.153530;1.153250;1.153250;0
20260402 170400;1.153250;1.153250;1.153150;1.153180;0
20260402 170500;1.153560;1.153560;1.153390;1.153500;0
20260402 170600;1.153510;1.153510;1.153510;1.153510;0
20260402 170700;1.153480;1.153480;1.153460;1.153470;0
20260402 170800;1.153460;1.153460;1.153460;1.153460;0
20260402 170900;1.153460;1.153460;1.153450;1.153450;0
20260402 171100;1.153380;1.153470;1.153380;1.153470;0
20260402 171200;1.153410;1.153490;1.153410;1.153490;0
20260402 171300;1.153470;1.153480;1.153470;1.153480;0
20260402 171400;1.153430;1.153430;1.153430;1.153430;0
20260402 171500;1.153430;1.153470;1.153430;1.153460;0
20260402 171600;1.153510;1.153510;1.153490;1.153490;0
20260402 171700;1.153500;1.153510;1.153500;1.153510;0
20260402 171800;1.153420;1.153420;1.153420;1.153420;0
20260402 171900;1.153500;1.153510;1.153430;1.153460;0
20260402 172000;1.153460;1.153510;1.153420;1.153510;0
20260402 172100;1.153500;1.153500;1.153490;1.153490;0
20260402 172200;1.153330;1.153340;1.153330;1.153340;0
20260402 172300;1.153350;1.153370;1.153350;1.153370;0
20260402 172400;1.153370;1.153370;1.153370;1.153370;0
20260402 172500;1.153440;1.153550;1.153440;1.153550;0
20260402 172600;1.153580;1.153580;1.153580;1.153580;0
20260402 172700;1.153590;1.153630;1.153590;1.153630;0
20260402 172800;1.153620;1.153620;1.153600;1.153620;0
20260402 172900;1.153630;1.153630;1.153480;1.153580;0
20260402 173000;1.153600;1.153620;1.153550;1.153590;0
20260402 173100;1.153480;1.153580;1.153470;1.153580;0
20260402 173200;1.153590;1.153590;1.153410;1.153520;0
20260402 173300;1.153570;1.153640;1.153460;1.153460;0
20260402 173400;1.153600;1.153610;1.153500;1.153560;0
20260402 173500;1.153610;1.153650;1.153480;1.153530;0
20260402 173600;1.153550;1.153690;1.153550;1.153690;0
20260402 173700;1.153700;1.153720;1.153620;1.153690;0
20260402 173800;1.153720;1.153820;1.153610;1.153680;0
20260402 173900;1.153830;1.153940;1.153680;1.153940;0
20260402 174000;1.153900;1.153900;1.153900;1.153900;0
20260402 174100;1.153840;1.153840;1.153620;1.153720;0
20260402 174200;1.153720;1.153740;1.153650;1.153710;0
20260402 174300;1.153700;1.153710;1.153700;1.153700;0
20260402 174400;1.153700;1.153930;1.153700;1.153830;0
20260402 174500;1.153640;1.153700;1.153610;1.153680;0
20260402 174600;1.153680;1.153740;1.153670;1.153700;0
20260402 174700;1.153700;1.153740;1.153660;1.153690;0
20260402 174800;1.153840;1.153890;1.153840;1.153880;0
20260402 174900;1.153840;1.153870;1.153830;1.153850;0
20260402 175000;1.153840;1.153890;1.153840;1.153860;0
20260402 175100;1.153840;1.153860;1.153840;1.153840;0
20260402 175200;1.153870;1.153890;1.153850;1.153890;0
20260402 175300;1.153870;1.153890;1.153860;1.153870;0
20260402 175400;1.153880;1.154050;1.153860;1.153900;0
20260402 175500;1.153890;1.153950;1.153890;1.153940;0
20260402 175600;1.153930;1.154060;1.153930;1.154060;0
20260402 175700;1.154000;1.154090;1.153980;1.154080;0
20260402 175800;1.154000;1.154080;1.153990;1.153990;0
20260402 175900;1.153990;1.153990;1.153990;1.153990;0
20260402 180000;1.154020;1.154020;1.153740;1.153750;0
20260402 180100;1.153800;1.153810;1.153680;1.153740;0
20260402 180200;1.153750;1.153800;1.153660;1.153790;0
20260402 180400;1.153800;1.153800;1.153800;1.153800;0
20260402 180500;1.153860;1.153920;1.153860;1.153890;0
20260402 180600;1.153890;1.153890;1.153860;1.153860;0
